X,Y
1.070486877555168,1.3281468963583423
1.072777233759164,1.1912489791897676
0.3280287029393205,1.2617127526721839
0.6009257751380932,1.2544653007707827
0.759280982933527,1.284540587384515
0.3984657492146197,1.1409082848170018
0.23262513899155246,1.361438842638087
0.8684272203469869,1.226005354288509
0.39796079548992414,1.2416439972727638
0.9733747561951592,1.3095277358768926
1.160129990198878,1.13415102438405
0.36990755700467676,1.2881484089339115
1.1917236921328576,1.2515402796489064
0.34193347931851714,1.178757479844681
1.24945314825565,1.1847596602674977
0.12683617766752875,1.2981812449280057
0.28039053007681314,1.176873705742151
1.125836105884713,1.116615719295299
0.20011321869819781,1.2890020159419349
1.1432584953736007,1.2034074726982575
0.1933988289411333,1.3325240039678343
0.40595878971428084,1.1995921001346448
1.0756350203116207,1.373164474966126
0.2110909460510848,1.1408550776036603
0.10928309728970004,1.2860156068285233
0.45035060062267895,1.1926080995643726
1.2390437255009386,1.3486204278687637
0.5712260227215517,1.2580962236413549
0.6059850854868862,1.229635085951662
0.27919985563831395,1.2694683077567623
0.11278012803936888,1.2159679576133173
0.3710938442091114,1.3739230214251785
1.1423066198783132,1.2132288529704587
0.4480404052548424,1.3198104460218516
0.4124783403125619,1.1860782198527144
1.069450140299118,1.3309838745514488
0.18705758425380203,1.2986324801034859
0.9690017624957303,1.1994963872818323
1.030367133714534,1.351896486216673
0.9659610689825529,1.213580297031476
0.24647819988677405,1.198858994154178
1.0610360238208791,1.2148811421163737
0.4365594814615173,1.274199241923374
0.818472250527054,1.2664653708451943
1.0528099292044661,1.1559732486856824
0.2152911131364827,1.2410640391639582
1.1677112792217854,1.1979652378212768
0.9183882320600513,1.2185000405190993
1.076582527313085,1.324766538110122
0.9935195220963513,1.1384593974328543
1.1963669684656142,1.1609938796559198
0.6319146792018335,1.276370920611626
0.8880256390779004,1.2174339371524732
0.13373896062799873,1.2483421336673737
1.0151927705627506,1.176890116461144
0.4876885500814596,1.2681598304851875
0.2775275699047576,1.2618553408830748
1.0307548758875176,1.2177310438985964
1.1038570983426275,1.3446152382027512
0.9074920791662173,1.2832098691934615
0.6940175302461885,1.2169370963092876
0.8513501017873881,1.215177441789662
0.3737454015000323,1.1377972564976264
0.5173833365535898,1.2802863699119422
0.37764435344691577,1.2852995239327338
1.004109461602466,1.25511916207846
0.6409728267347452,1.2257130833207333
1.0015084271229442,1.2679575475470417
0.20305534145531068,1.2032627819700445
0.31526856679529114,1.1340775699612726
0.3200302203689953,1.2749845745702462
0.589293460777985,1.2753192930207882
0.44237884283398043,1.2460485585464687
0.273525979994376,1.213446426442058
0.7905485223670146,1.280365821674616
1.0764486114735048,1.2869224614226147
1.1481403806376367,1.1881708662146073
1.2087984155314815,1.3540934908659414
0.1784224173987498,1.3457793940186846
0.5827742205782853,1.237315752691176
0.8742320545456305,1.2516034576740396
0.9733043345765751,1.1986157696105286
0.4770601479856151,1.231497102584602
0.35446533951275777,1.1758461528025426
0.18266649127286533,1.3008410589699886
0.7621221300217808,1.246923025242983
0.33642277584143176,1.3260286557147503
1.2096521133790887,1.2936385557094399
0.4715828424645163,1.3080793065474814
1.2542949122300553,1.2300505765807903
1.2117553196153692,1.1409696280653585
1.2381043218803256,1.2160655112257681
1.1459874730100683,1.3705247490575982
0.12091710627640873,1.3098000592150036
1.0994845408645388,1.3312977450996122
0.27264795786505563,1.1927175892280526
1.0784080614116678,1.381697719254427
1.0501447043681809,1.301473921289198
0.28691522760399246,1.3215112028498004
1.132112458162134,1.311539943239687
0.19861819451535295,1.1691218806301853
0.7758547158257854,1.2234913258610987
0.9764743531772517,1.1884143840006098
0.47528782837100875,1.2192256149047607
0.4597020345117844,1.2506721956782028
1.250976357417676,1.2145858636534388
0.34306622526901087,1.3209624077653168
1.0343714841185716,1.16377080448959
0.2948800018795584,1.1760610136445797
1.1194530252763664,1.127565560377879
0.5382632214933873,1.2429094407451846
1.185880871177238,1.3259594386417946
1.1953371288601047,1.2229449376747175
0.5077290257129177,1.2761569891764513
0.39044128631160196,1.1687584132252675
0.3669226866180111,1.3030693860494134
0.155312709026798,1.1811522140037647
1.1480616187736854,1.198186254227223
1.1283171165545292,1.3128169200055897
0.22234168542321409,1.351823048588112
1.1462879611778645,1.3035595489051337
1.0759060692788092,1.1654518728732826
1.2020189985351537,1.2081222748633476
1.1935802422583752,1.2501775768711576
0.2708477711143761,1.2686142539600598
0.42341449774432954,1.2267876350221223
1.0354878315942848,1.266809816797009
0.68725315285881,1.22000115326511
0.34344240921359037,1.3175737031114045
0.39052848038183985,1.167542734888367
0.9860935064104995,1.3473201703368882
0.7798626712886714,1.2699951173619943
0.5149649050526406,1.2744009654927884
0.607495014687681,1.2844971124611495
1.1489776830604748,1.1424711608653628
1.275905740995179,1.2261978973550716
0.811216986087036,1.2751553092050265
1.0879101700551383,1.3252818285762957
0.9604011170468898,1.239001806000918
0.5706509412673215,1.228762182285625
1.1978913409690592,1.17373613858408
0.40885489185792284,1.1873485327474655
0.6845820894475136,1.2520147737088378
0.5415064338087864,1.2413595251722582
0.6986647032734424,1.2501067555207463
0.3110570319352671,1.1146570200212327
0.9974300617531748,1.2940636174183238
1.2017660558449619,1.1514246978575486
0.3429503044382658,1.2973650128064527
1.038488175204006,1.2173260187436559
0.7019064440135807,1.2232390579678127
0.5458499510735856,1.2806605733676202
1.0629722240259407,1.3875362047316084
0.13004270930527823,1.1801884913460305
1.2792513573192839,1.307397364979849
1.2209237441721292,1.3268377959546873
0.24026845731110386,1.1531452229454864
0.29288621061355236,1.2841123909480747
0.2586839403690664,1.3426920834501406
1.1260883299194213,1.2914763952039567
0.5072013811672842,1.2378586427223837
0.9277470209106812,1.2308611757760173
0.45602517712025953,1.2030512221339573
0.127559003704576,1.2114616933264544
0.328631256344197,1.300572240093874
1.0472388120267841,1.3012389255085526
0.22864011618387342,1.2825373858014502
1.1002358449348346,1.3301225969054404
1.2356417745897683,1.1895979909098207
1.0942964330327096,1.3331673069765757
1.1795739278735355,1.2791010058683967
1.0810503214713583,1.2777605275120723
0.3733394457774529,1.1246286673187065
1.2177047800082488,1.2093392452907323
0.4174000316484835,1.1814909364573936
0.464164921656196,1.2988866899693692
1.1348353289678594,1.1177633455179175
0.2622981253113301,1.2499480451964722
0.5041607728871338,1.2323511651632693
0.2964289232901491,1.1344412743996382
0.1749914569525589,1.2367642258889573
0.7605061879774077,1.22905673694712
0.2204907614302733,1.2036589147974892
1.2689246024270544,1.3162600831759597
0.2743282589102396,1.122888877297931
0.4709080709967247,1.235008345107206
0.30746627942299243,1.2193396872859805
0.19600500066618104,1.3434400753075553
0.4199899460296558,1.2623525358317782
0.5775414004588142,1.2748809255124431
0.6535515224711465,1.2448073168775768
0.9611721927399146,1.1501961192897987
0.9817492097815677,1.2477421521861423
0.26923242683604,1.327674359789975
1.0834958162731763,1.2013366878201117
0.9600066460346366,1.1684200559204727
1.0434892917277319,1.3287185312634069
0.4205279717803791,1.2480002878797112
0.2754983293520853,1.2300545022197902
0.6911720174237167,1.268347658501101
0.9727461382588043,1.2777936367035727
0.45037713357926146,1.2040969700564967
1.1978238617201993,1.1860237196326575
0.4340788413775219,1.2868166548855378
0.1785611908041625,1.3213670873623238
1.1674235903722199,1.1862244334737504
0.2758134920691327,1.2440128731931783
0.1867908384105923,1.32518198383947
1.0779623263141698,1.115506375753324
0.15472243987080614,1.1623458895761858
0.62917073204258,1.2315001438659903
0.34681965051853264,1.3280041663588016
0.9629934118039255,1.1981606569079917
0.3319203528279374,1.1451181072325014
1.2384038621066271,1.279680250742496
1.177742320878275,1.1477165135567593
0.3236347116565776,1.1117283984127535
0.9516342773173476,1.1898747321290877
1.0150980734851722,1.2765035356837302
1.1538785988048967,1.2724335036156047
1.2350328567642028,1.1731657426696722
0.3706351745196458,1.158555214103615
1.1754892053171724,1.1567503445720857
0.34773890021212034,1.3123883046507663
0.39253077292629823,1.3724679214520688
1.2869487100129982,1.2111832205134736
1.0720676042079822,1.2512291433772267
1.2812116009278574,1.2402679979765032
1.2007061640138184,1.2966527110928896
0.269989345848528,1.3060929968062611
0.35587596767293256,1.3624902501660034
1.2790857001128324,1.2641900319358386
1.2102689870006222,1.2590998136641907
0.4118581337573171,1.347090162333342
0.7261938277046442,1.2624709068163151
1.2947804557305418,1.2464031328675889
0.1491292218955091,1.2794777062760918
1.2723600210981116,1.287377435830157
0.15211801404657865,1.3204269767235117
0.1404787535214973,1.3272855772460337
1.1584126961171664,1.3492609115616452
0.9912854834928959,1.1795078884902932
0.37135263982155625,1.2123963593315694
0.25331081974372105,1.3350663054312888
0.9265005631457188,1.1928124722040911
0.15211658706710357,1.2405544012337013
0.41491879228916123,1.2702086845607263
0.7550303663397132,1.251417869744086
0.2372110004891358,1.142712742967201
0.9057923443267751,1.2173291536766806
0.5190046524275198,1.2412425316736717
0.4344027999019354,1.3322139006941638
1.2696561700546853,1.2355695605040644
1.0541972967033633,1.2087055677603138
1.0559090480944473,1.176248946650622
1.0544508862618625,1.3492591284210118
0.33689472055823294,1.2360344226229927
0.8863027719788581,1.2625234000817152
1.2277370587999883,1.283150914818732
0.35499848239530346,1.2197466176325529
0.2635145375668533,1.372687590165192
1.15180967681862,1.280616226762833
0.6200455408698359,1.277653600547144
0.4353264369129465,1.154124546540804
0.9899744999827305,1.1398934724883123
0.793685514569122,1.258524473586447
1.1794846600990474,1.3419853878004973
0.4768239386229675,1.297249635953392
0.9386776524165776,1.2896933072314536
1.15222928176542,1.206597067871097
0.9836509260541413,1.1452553854824243
0.9834714946744273,1.164404972995552
0.358533469464734,1.2438284585922674
1.1440064769548215,1.146338488909145
0.9348731460695472,1.2516845084483725
0.3041221709142856,1.30554270217173
1.1908415188911252,1.1332091241933846
0.3644591094642784,1.378952903277673
0.29970118346689695,1.2353770645697395
1.2251779993334146,1.3322419215306738
1.0651465392154362,1.1458685133277005
0.18823344515685309,1.2072666580726827
0.8191609297176381,1.2484596599368576
0.9629087961375392,1.283934240835052
0.41277047092183733,1.3300134993670834
1.0279513356061563,1.3753607371935919
0.17626068965943437,1.1559131738029313
0.9561120893751323,1.3465739403185322
0.5653136159349452,1.2420016942903498
0.45724478455893725,1.3258585283414988
0.2889359224324333,1.371233270949697
1.031172404614305,1.380433806562385
0.8128759736532626,1.2452539053932163
1.0967269824382813,1.3309877716716358
1.1461482523591038,1.1826270463499282
0.2441788940349749,1.3725749711817636
1.16928423534151,1.3679470396067854
1.0554387924062574,1.2087443604612336
1.1042276096859363,1.3667506713919262
0.26366358566245063,1.165870727889794
1.0720402921282763,1.1775845090213923
0.9872953400629823,1.2138902983627577
0.23449408246567677,1.2499668175743046
1.0560304006983177,1.2165724386376568
1.1810226285166652,1.2781907880919023
1.1184590910464753,1.3204791800432223
1.1345952185269312,1.1653772622436318
0.6163097633035468,1.240897149629227
1.101881413846721,1.2635467137131278
1.0256152342415115,1.1452058141125219
1.1262250675911802,1.1872905679562868
0.43259350640768346,1.2206645293174554
0.3236602253438473,1.2412494102198435
0.16451595171457462,1.1506684481060026
1.0766953856840322,1.1410170510384816
0.27997208140593005,1.3905166105687403
0.8380021229188623,1.2330300603174735
0.13953815080633053,1.2272011687915145
0.9567457882896551,1.2497741989763678
1.173177088397681,1.34333120912074
1.0513117283865412,1.2353560987412624
0.8276661575791061,1.2320870123435212
0.8890426351758771,1.2829695310739304
1.0264587952290234,1.1426807990021064
1.0821336679432385,1.2250965155967535
0.2708823954208637,1.1220836941670052
1.0921536607420117,1.2241954856783432
0.9987149169236451,1.3644216956627675
1.2272569323710638,1.3579213344974816
0.3316820880803709,1.387767947052478
0.5616898200223477,1.2669015985490535
0.6556019800201639,1.217968794529737
0.25477615001884374,1.3868460377893843
1.0274535765729798,1.1490480374095
0.9224979854074826,1.222952432596913
0.2466452714971487,1.2693174344426175
0.4798066036470263,1.2831980014671283
0.19602239524321613,1.2221963634288808
0.2526764824012013,1.1166360338258738
1.2533938627088528,1.1854913717962632
0.16714073413582164,1.3443151170255037
0.1450090394076196,1.3342128706816851
1.184766038884989,1.1361941124567294
0.24768888540820044,1.3228380976316518
1.1913842472314746,1.2461719424562805
0.4429398718203104,1.2886257339622693
0.19409318702626727,1.315335661880428
1.23237140355758,1.322989153310223
0.8059225499360898,1.2207745882619299
1.18668776079689,1.2830038712635785
0.1023177928315625,1.2694809518564565
0.9263696581923458,1.2097105231700223
0.6025607053849356,1.2765983511288428
1.0154782787160967,1.12310793416696
0.19603821046007924,1.3303636231198255
0.7113996531808824,1.2527392081811786
0.15167652559012734,1.164117932348217
0.689333493829897,1.253374949308542
0.9576956613631691,1.224243172239634
0.2807448525067429,1.3538877759212364
0.9262734398572294,1.294862270692715
0.8047374554497527,1.27170717628966
0.7072733374399982,1.2430206775061559
0.2264988857380072,1.342983765020396
0.2920632466207553,1.3609442878197155
0.3010325547505541,1.236748090149975
0.29041115470462614,1.1729678239235013
1.1093992919934885,1.1151823340691713
0.3670732579646787,1.202459840458983
0.2947503740857484,1.3201443594121622
0.15727955713134545,1.1701654217773443
0.2882288063227422,1.2035320029153835
0.4002786205925608,1.1491495458263137
0.10656778732628314,1.2717822895998674
0.34056045447084016,1.343324826845532
0.7650375293613426,1.2603975499512048
1.0454429229280184,1.3735384202614864
0.23843271931440924,1.230328587868709
0.9564201254014196,1.1561942283251083
0.35599014324163075,1.201998978286273
1.2376273745415416,1.3324056940572997
1.1937397249682873,1.2387574303344566
0.9484600745323392,1.1941632559404214
0.19761105806500523,1.3159866783701275
1.1280077336659042,1.357670963656893
1.010312915908243,1.252875630806794
0.24880698092196957,1.327664037196345
1.1203395250402928,1.109990931022744
1.138204377822722,1.3459757617623982
0.6083169073168428,1.2516684537912357
1.1331410046256343,1.3563338405357386
0.44439237539114573,1.2724269620930069
1.1138282488277076,1.2532317869122849
0.36592645662166395,1.266519146319741
1.031284259360268,1.1833755808191304
0.16148917622292774,1.2321629347913214
1.1062004670093464,1.3418196945093679
1.02474568787409,1.3470942584350505
0.9696459135570743,1.2470621509385011
0.12624651467344222,1.31151852492984
0.19750709410932954,0.31199769334616
0.15031080659323387,0.40609475949870416
0.13546082749858895,0.329467288030491
0.21999873498478834,0.3047349480095269
0.22638863983494023,0.3191121850038476
0.21648321569914147,0.3241177671094606
0.23507811338757867,0.4515432590778048
0.13177541835139317,0.471299367300027
0.15928551271642,0.4252081549338142
0.24432490166625193,0.3539441175194738
0.19365757937239836,0.34358592286728645
0.134786307169728,0.33652928539356525
0.2689636582629898,0.33468281402714645
0.2197122355759702,0.47748792645234456
0.14862493812480415,0.39482248002609277
0.2434008058910509,0.46998151034919344
0.11798068598939881,0.35848769061031677
0.19140732772030244,0.363121922939164
0.25310987378598926,0.4659096533409782
0.23062011936103693,0.4324211850948229
0.21562588980993147,0.3734144751942098
0.12857492916722502,0.3313943268179708
0.2630256998848969,0.39166297869440536
0.2702704912555792,0.4366331135751736
0.17925691549152017,0.4104284994831542
0.11223655375926994,0.410923199318047
0.14988486232595538,0.3333877107080517
0.16237184764200996,0.4189007686640381
0.12671096295981632,0.44076694741081596
0.16667328439509949,0.4715873108507307
0.21370069322557572,0.34462015524021417
0.2668770083736813,0.40062175688178936
0.282138327998834,0.3542989274141205
0.23766596041381555,0.47605928806330483
0.14837755101768357,0.38141456444256694
0.2417429199199846,0.31732873675582646
0.16125459319308993,0.4405321308742855
0.25459093890099765,0.46909489741855026
0.2856520660089954,0.3645420990114276
0.24729659930929487,0.3261050749907805
0.27545543857977983,0.3768319282081991
0.24580913029034068,0.4388023743577111
0.22187374919405256,0.37490634792881794
0.2731067281310077,0.4388152799443864
0.1419809507512586,0.472902693155262
0.20760428267195952,0.4734979403369089
0.18381675106641787,0.3106161246569781
0.15268043021744337,0.4817922846189397
0.18173396467175806,0.4142461881968762
0.19966654149219248,0.3684612242214988
0.29520103099728884,0.3845723037508515
0.28863132348527326,0.41005628368833164
0.2699554248352619,0.3823444708251897
0.21674678373584244,0.46107784817538056
0.13167181332093603,0.41961468329789914
0.22033177460084802,0.4823113599130073
0.17561772630622752,0.39824787370140474
0.12174125141657322,0.38806620315510537
0.28565718439012217,0.43215926558562345
0.1275372060800673,0.4490928201577023
0.24834194290396344,0.4494129083471478
0.22090489752941417,0.47723553945258873
0.23681920106996474,0.4210820067715284
0.12260314242694248,0.4509980203594881
0.2535124035366715,0.4239620148487547
0.138365877445848,0.40987431910358874
0.2550550276844495,0.45915076884898537
0.24806990780612842,0.4722368924851193
0.13738272567403437,0.47016301798937615
0.13296674550751164,0.3960865065828917
0.24953077923234285,0.45638520114902087
0.10403009304295008,0.39040701066100736
0.2581248925179138,0.4777037368997828
0.2490929220607973,0.38392158674150967
0.20926203167087754,0.3038379346603903
0.2477247199226274,0.484491684281225
0.2394078965141968,0.46790202311595186
0.14002281087075352,0.4385656230901214
0.2793251100303342,0.41129712210610847
0.22074322074678404,0.4870980823224902
0.22823101341050772,0.4695903464884233
0.25151357942454045,0.3211965349773193
0.22953910129778232,0.35052530343819344
0.29402038350193993,0.37113728987646827
0.12791794098717263,0.4387693231596763
0.2606177396345058,0.44164492918516196
0.2582712968504642,0.3980642938455701
0.18426648210368324,0.4214214482484172
0.216525798916824,0.46647119669409404
0.2509236791082354,0.3570380793023147
0.2573995846118674,0.37576172153663623
0.13944541972524965,0.45302296137462256
0.1988693565779739,0.4479276386117447
0.12154653978138164,0.3809477747512344
0.12301271210579129,0.42776040584631114
0.255354063546273,0.47041605488899124
0.2027090775594711,0.367429647894878
0.24957347378661981,0.44016990461937155
0.17378501649819306,0.38396630942376503
0.178170661849527,0.3561667391636949
0.17040304703822146,0.3998138248733282
0.2496793971043183,0.40352771439076335
0.23792096596828577,0.45606418192327997
0.193771640434724,0.40044291986235636
0.21304850223515986,0.3761086923870487
0.2653464612554132,0.4110818736026616
0.17373563739775633,0.4718953511929685
0.26077071369003413,0.38384826122029114
0.17327416682479058,0.3925925441870993
0.1183242692461452,0.3656790068415749
0.11119118387168686,0.4321595901904858
0.26798185754227066,0.36828934708152405
0.2327928312304572,0.3345636465126685
0.11819977000676068,0.3785250669493455
0.24473599862566092,0.31744439543743047
0.23840574269086623,0.40078844253036
0.17784488263670611,0.332669023316159
0.2609402238658642,0.40647869679755994
0.173299575675318,0.350659943819309
0.1982533009000691,0.46604215343527183
0.18898995321220863,0.4701245636969533
0.15000396573412123,0.37895134178759243
0.17371151310929028,0.45977079958966427
0.20549694706193267,0.4660765559917759
0.1760069684946481,0.4649141973150272
0.2411464816635196,0.4495734817352592
0.19695105035218385,0.47772149074328146
0.22567764729462497,0.45367334017944017
0.23074394371091067,0.31724141716098303
0.12666964731024877,0.403300407146355
0.24317892508960054,0.402590969155173
0.2681403211688244,0.428041133830576
0.22530936203240065,0.38297885458838027
0.26198004270896336,0.45823855322623797
0.28916976755534823,0.3707669762325107
0.2964533885126618,0.3775709868094029
0.2920753012005818,0.3872496163474601
0.16339757924664905,0.46017168113668727
0.2794591739789252,0.39291491465376904
0.18138300165216137,0.3544549914665843
0.15862415291230003,0.4669073085744855
0.1633182284813567,0.4828330466916591
0.20767213547517377,0.3996960191471251
0.1273853683870637,0.4544509210215045
